ablation,task_type,dataset,model,num_clients,beta,seed,selected_candidate,test_acc,delta_acc_vs_full,mean_abs_delta_all,mean_abs_delta_morph,max_alpha_all,max_alpha_morph,entropy_alpha_all,entropy_alpha_morph
no_client_information,vlm,dermamnist_224,clip-vit-base-patch32,3,0.1,42,reference_delta,0.7072319201995012,0.006483790523690747,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,vlm,dermamnist_224,clip-vit-base-patch32,5,0.0,42,specialist_client,0.6693266832917706,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,vlm,dermamnist_224,clip-vit-base-patch32,5,0.01,42,avg,0.1281795511221945,-0.5675810473815461,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,vlm,dermamnist_224,clip-vit-base-patch32,5,0.1,42,avg,0.3256857855361596,-0.39401496259351615,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,vlm,dermamnist_224,clip-vit-base-patch32,7,0.0,42,reference_delta,0.6688279301745635,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,vlm,dermamnist_224,clip-vit-base-patch32,7,0.01,42,reference_delta,0.6688279301745635,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,vlm,dermamnist_224,clip-vit-base-patch32,7,0.1,42,avg,0.6688279301745635,0.0009975062344139696,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,vlm,organcmnist_224,clip-vit-base-patch32,3,0.0,42,reference_delta,0.40372444011684516,0.13656280428432327,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,vlm,organcmnist_224,clip-vit-base-patch32,3,0.01,42,specialist_client,0.5527020447906524,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,vlm,organcmnist_224,clip-vit-base-patch32,3,0.1,42,reference_delta,0.3550389483933788,-0.26131937682570594,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,vlm,organcmnist_224,clip-vit-base-patch32,5,0.0,42,specialist_client,0.37366114897760466,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,vlm,organcmnist_224,clip-vit-base-patch32,5,0.01,42,specialist_client,0.23551606621226875,0.1082035053554041,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,vlm,organcmnist_224,clip-vit-base-patch32,5,0.1,42,specialist_client,0.47054527750730285,-0.07120253164556961,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,vlm,organcmnist_224,clip-vit-base-patch32,7,0.0,42,specialist_client,0.308300876338851,0.12560856864654332,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,vlm,organcmnist_224,clip-vit-base-patch32,7,0.01,42,specialist_client,0.27166504381694256,-0.006815968841285269,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,vlm,organcmnist_224,clip-vit-base-patch32,7,0.1,42,specialist_client,0.2844449853943525,-0.07010710808179166,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,vlm,organsmnist_224,clip-vit-base-patch32,3,0.0,42,specialist_client,0.36411011668743626,0.14942789169593293,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,vlm,organsmnist_224,clip-vit-base-patch32,3,0.01,42,avg,0.23983233261583778,-0.08745893281975756,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,vlm,organsmnist_224,clip-vit-base-patch32,3,0.1,42,reference_delta,0.46969525320040784,-0.09233035006230883,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,vlm,organsmnist_224,clip-vit-base-patch32,5,0.0,42,specialist_client,0.35368754956383824,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,vlm,organsmnist_224,clip-vit-base-patch32,5,0.01,42,morphology,0.23745326838110342,-0.0899512858275745,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,vlm,organsmnist_224,clip-vit-base-patch32,5,0.1,42,specialist_client,0.4273252520675201,0.07658321060382917,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,vlm,organsmnist_224,clip-vit-base-patch32,7,0.0,42,specialist_client,0.31358332389260224,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,vlm,organsmnist_224,clip-vit-base-patch32,7,0.01,42,specialist_client,0.23541407046561685,0.015293984366149316,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,vlm,organsmnist_224,clip-vit-base-patch32,7,0.1,42,specialist_client,0.3465503568596352,-0.1711793361277898,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_fusion_selection,small,bloodmnist_224,convnext,3,0.0,42,avg,0.19467991815258695,0.0,0.01760349008772109,0.01570175753699408,0.3568447530269623,0.35688596963882446,0.9982728308111682,0.9987288860787855
no_fusion_selection,small,bloodmnist_224,convnext,3,0.01,42,avg,0.1373867290266004,-0.03186202864659457,0.045664154820972025,0.04451671573850844,0.3795205056667328,0.3844546973705292,0.9896521822901287,0.9897310073484106
no_fusion_selection,small,bloodmnist_224,convnext,3,0.1,42,avg,0.1373867290266004,-0.05729318912598655,0.04536586668756273,0.06305155820316738,0.4013821482658386,0.4279106855392456,0.9907939239932226,0.9823840862322032
no_fusion_selection,small,bloodmnist_224,convnext,5,0.0,42,avg,0.08301666179479684,-0.1116632563577901,0.04791205286979675,0.06050123512744904,0.2616928517818451,0.29394614696502686,0.9778010976554524,0.9671875305172808
no_fusion_selection,small,bloodmnist_224,convnext,5,0.01,42,avg,0.0710318620286466,-0.12364805612394035,0.03239508807659149,0.023682320713996886,0.270869642496109,0.24999861419200897,0.9891994898717504,0.9933307594698577
no_fusion_selection,small,bloodmnist_224,convnext,5,0.1,42,avg,0.1824028061970184,-0.012277111955568548,0.05334181129932404,0.05555474519729614,0.27363529801368713,0.2811240255832672,0.9761938370134917,0.9687806227030039
no_fusion_selection,small,bloodmnist_224,convnext,7,0.0,42,avg,0.1373867290266004,-0.05729318912598655,0.029645340631202777,0.033768391882886696,0.18825846910476685,0.19766154885292053,0.9858639059452899,0.9807858980088416
no_fusion_selection,small,bloodmnist_224,convnext,7,0.01,42,avg,0.19467991815258695,0.0,0.03006484024986929,0.03098065178005063,0.1755882352590561,0.19073604047298431,0.9859461395498909,0.9831631223970888
no_fusion_selection,small,bloodmnist_224,convnext,7,0.1,42,avg,0.08301666179479684,-0.09938614440222156,0.021444707196585984,0.02883212283557775,0.17955167591571808,0.2018648236989975,0.9901600907238697,0.984542731616624
no_fusion_selection,small,bloodmnist_224,resnet,3,0.0,42,avg,0.3016661794796843,-0.1590178310435545,0.12021611465348138,0.13717256817552778,0.4452696144580841,0.458892822265625,0.9228576391293403,0.8968489478543697
no_fusion_selection,small,bloodmnist_224,resnet,3,0.01,42,avg,0.3069277988892137,-0.143817597193803,0.05450272891256545,0.03832822375827366,0.4098595678806305,0.3631877899169922,0.9825376541939116,0.99300513746773
no_fusion_selection,small,bloodmnist_224,resnet,3,0.1,42,avg,0.3949137679041216,-0.4580532008184741,0.07165408962302738,0.060167549384964845,0.4214814603328705,0.41338247060775757,0.971909326663629,0.9794491224545876
no_fusion_selection,small,bloodmnist_224,resnet,5,0.0,42,avg,0.27301958491669104,0.019000292312189415,0.035061401724815366,0.038206831216812134,0.2612866759300232,0.2516740560531616,0.9863151079740502,0.9836039378292909
no_fusion_selection,small,bloodmnist_224,resnet,5,0.01,42,avg,0.19467991815258695,-0.11604793919906459,0.034584318995475774,0.038386390805244454,0.28175684809684753,0.2959659695625305,0.9824574508628432,0.9825883898574597
no_fusion_selection,small,bloodmnist_224,resnet,5,0.1,42,avg,0.2718503361590178,-0.3262204033908214,0.059951990246772766,0.07141077160835266,0.31463444232940674,0.3512727618217468,0.9645154534481016,0.950139657301652
no_fusion_selection,small,bloodmnist_224,resnet,7,0.0,42,avg,0.19526454253142356,-0.03186202864659457,0.028121713929030363,0.03327438113640766,0.18743184208869934,0.19710953533649445,0.9868652292844019,0.981675932989421
no_fusion_selection,small,bloodmnist_224,resnet,7,0.01,42,avg,0.3592516807950892,-0.09470914937152874,0.026961915651146244,0.0339454640539325,0.22245971858501434,0.2581327557563782,0.9836902251006909,0.973131999357553
no_fusion_selection,small,bloodmnist_224,resnet,7,0.1,42,avg,0.2917275650394621,-0.3037123648056124,0.04132039191163316,0.04680201396041987,0.225210502743721,0.23666226863861084,0.9681835157008511,0.9614249585050023
no_fusion_selection,small,bloodmnist_224,swin_tiny,3,0.0,42,avg,0.19467991815258695,0.0,0.03323900037341648,0.055197689268324114,0.3654373586177826,0.3942853510379791,0.9946356936343755,0.9843250823192886
no_fusion_selection,small,bloodmnist_224,swin_tiny,3,0.01,42,avg,0.1373867290266004,0.0,0.04484695527288649,0.04177864723735386,0.38078123331069946,0.37543532252311707,0.9898941385829856,0.991375899037957
no_fusion_selection,small,bloodmnist_224,swin_tiny,3,0.1,42,avg,0.1373867290266004,-0.05729318912598655,0.047907011376486876,0.06713222132788764,0.40519386529922485,0.4340316653251648,0.9897483108284616,0.9800704677040242
no_fusion_selection,small,bloodmnist_224,swin_tiny,5,0.0,42,avg,0.0912014030985092,-0.20900321543408357,0.04751207888126373,0.05901600360870361,0.26258864998817444,0.28812527656555176,0.9782464293075361,0.9688450112713554
no_fusion_selection,small,bloodmnist_224,swin_tiny,5,0.01,42,avg,0.19321835720549546,-0.006430868167202591,0.027379140853881833,0.016151726841926572,0.22448302805423737,0.23371082544326782,0.9918524241844463,0.9965019105415522
no_fusion_selection,small,bloodmnist_224,swin_tiny,5,0.1,42,avg,0.07132417421806489,-0.17246419175679625,0.03845030725002289,0.05345312118530273,0.24980852007865906,0.28279730677604675,0.9831865391095309,0.9705837371285304
no_fusion_selection,small,bloodmnist_224,swin_tiny,7,0.0,42,avg,0.1824028061970184,-0.07950891552177727,0.029717098237300406,0.03386255551357659,0.18811319768428802,0.19745194911956787,0.9858292792601449,0.9807103267671334
no_fusion_selection,small,bloodmnist_224,swin_tiny,7,0.01,42,avg,0.1373867290266004,-0.05729318912598655,0.03405852737475414,0.03409703303964771,0.19743382930755615,0.19504603743553162,0.9825436591082545,0.9817660678962914
no_fusion_selection,small,bloodmnist_224,swin_tiny,7,0.1,42,avg,0.1373867290266004,-0.05729318912598655,0.018297839833765612,0.028969888632394827,0.178199902176857,0.20370332896709442,0.991624921403534,0.9848226035778902
no_fusion_selection,small,bloodmnist_224,vit_t,3,0.0,42,avg,0.16924875767319497,-0.1900029231218942,0.05742753214306301,0.04702633288171556,0.41947466135025024,0.4038728177547455,0.9853264400023599,0.9897898494821704
no_fusion_selection,small,bloodmnist_224,vit_t,3,0.01,42,avg,0.08360128617363344,-0.10552470038000586,0.0577655898200141,0.04734151230918036,0.4199817180633545,0.4043456017971039,0.9851417615156018,0.9896046255355357
no_fusion_selection,small,bloodmnist_224,vit_t,3,0.1,42,avg,0.15054077755042386,-0.17334112832505114,0.042080627547370054,0.03342478142844305,0.3964542746543884,0.3834705054759979,0.9895407459402845,0.994636417787232
no_fusion_selection,small,bloodmnist_224,vit_t,5,0.0,42,avg,0.0710318620286466,-0.12364805612394035,0.043922934532165524,0.05056114435195923,0.27094414830207825,0.2715204656124115,0.9812184033491141,0.9762753064203028
no_fusion_selection,small,bloodmnist_224,vit_t,5,0.01,42,avg,0.0710318620286466,-0.2589885998246127,0.04128737986087799,0.03498447477817536,0.28339168429374695,0.2668902277946472,0.9833113557747859,0.9869523690507048
no_fusion_selection,small,bloodmnist_224,vit_t,5,0.1,42,avg,0.1824028061970184,-0.07687810581701257,0.029660624861717222,0.03527511119842529,0.23704855144023895,0.25096139311790466,0.9914112388262383,0.988682123965231
no_fusion_selection,small,bloodmnist_224,vit_t,7,0.0,42,avg,0.16924875767319497,-0.09237065185618243,0.029557828240248624,0.033513459624076376,0.18842463195323944,0.19822026789188385,0.985905851627194,0.9809776251251129
no_fusion_selection,small,bloodmnist_224,vit_t,7,0.01,42,avg,0.09558608593978368,-0.12598655363928676,0.018354305807425055,0.022174791718015865,0.1869252324104309,0.18408486247062683,0.9917595609790935,0.9896703471740634
no_fusion_selection,small,bloodmnist_224,vit_t,7,0.1,42,avg,0.08301666179479684,-0.22917275650394625,0.01279623091829067,0.026075142226657085,0.1715562790632248,0.1997198462486267,0.9942070677866899,0.987121606502571
no_fusion_selection,small,chaoshengmnist_224,convnext,3,0.0,42,avg,0.10512129380053908,-0.00359389038634321,0.2510768986410565,0.29864280339744353,0.7099486589431763,0.781297504901886,0.7301756443752726,0.6153877287353915
no_fusion_selection,small,chaoshengmnist_224,convnext,3,0.01,42,avg,0.1734052111410602,0.0646900269541779,0.23042594061957464,0.26526645239856506,0.6789722442626953,0.7312330007553101,0.7693186775361033,0.6956609356899711
no_fusion_selection,small,chaoshengmnist_224,convnext,3,0.1,42,avg,0.1734052111410602,0.0646900269541779,0.07129439380433823,0.07039317157533433,0.4402749538421631,0.4389231204986572,0.977425016741161,0.9779830951012161
no_fusion_selection,small,chaoshengmnist_224,convnext,5,0.0,42,avg,0.1734052111410602,0.0646900269541779,0.13532250791788103,0.16299971014261244,0.5383062958717346,0.6074993014335632,0.8242959568096233,0.7524364653217194
no_fusion_selection,small,chaoshengmnist_224,convnext,5,0.01,42,avg,0.10512129380053908,-0.00359389038634321,0.11799388051033022,0.15287954777479174,0.4949846863746643,0.5821988582611084,0.8545826273967002,0.7714505464826868
no_fusion_selection,small,chaoshengmnist_224,convnext,5,0.1,42,avg,0.1734052111410602,0.0646900269541779,0.1368883290886879,0.15295444071292877,0.3817758560180664,0.4238136112689972,0.8452400322541246,0.8017006228516312
no_fusion_selection,small,chaoshengmnist_224,convnext,7,0.0,42,avg,0.1087151841868823,0.0,0.0878434976448818,0.11347960437438924,0.4503093957901001,0.5400357842445374,0.8572789389203527,0.7760244204808617
no_fusion_selection,small,chaoshengmnist_224,convnext,7,0.01,42,avg,0.10512129380053908,-0.00359389038634321,0.09553571729635706,0.11493640332197656,0.4009885787963867,0.47151991724967957,0.8621045230650357,0.7969610703370054
no_fusion_selection,small,chaoshengmnist_224,convnext,7,0.1,42,avg,0.16172506738544473,0.05300988319856244,0.016902750548051324,0.016665421882454227,0.19270311295986176,0.19200322031974792,0.9945150474371565,0.9946632590635939
no_fusion_selection,small,chaoshengmnist_224,resnet,3,0.0,42,avg,0.2551662174303684,-0.06558849955076368,0.15534580333365336,0.1710373072160615,0.47978639602661133,0.48171448707580566,0.8623546494164481,0.8282089759092621
no_fusion_selection,small,chaoshengmnist_224,resnet,3,0.01,42,avg,0.30098831985624436,0.137466307277628,0.2454593545860714,0.2709987925158606,0.7015223503112793,0.7398315072059631,0.7235943745110216,0.6585068198894691
no_fusion_selection,small,chaoshengmnist_224,resnet,3,0.1,42,avg,0.17430368373764601,-0.3351302785265049,0.1427682497435146,0.15432554814550611,0.4861997067928314,0.5197715163230896,0.8838947816765687,0.8560768333919732
no_fusion_selection,small,chaoshengmnist_224,resnet,5,0.0,42,avg,0.1554357592093441,-0.0044923629829290435,0.14451868027448653,0.1667986997961998,0.39890816807746887,0.4390881061553955,0.8316583661792133,0.7709973677782982
no_fusion_selection,small,chaoshengmnist_224,resnet,5,0.01,42,avg,0.15363881401617252,0.027852650494159942,0.08478571116924286,0.10051674783229828,0.34380754828453064,0.38137948513031006,0.9332515249387551,0.9067682437215862
no_fusion_selection,small,chaoshengmnist_224,resnet,5,0.1,42,avg,0.16621743036837378,0.03414195867026057,0.12832152336835861,0.14407055020332335,0.36300840973854065,0.39908480644226074,0.8635167260915261,0.8257486209504511
no_fusion_selection,small,chaoshengmnist_224,resnet,7,0.0,42,avg,0.16891284815813118,0.03504043126684636,0.09750657680691506,0.1140712855421767,0.32283875346183777,0.37164491415023804,0.865003104299109,0.8146711921386749
no_fusion_selection,small,chaoshengmnist_224,resnet,7,0.01,42,avg,0.1320754716981132,-0.053908355795148244,0.10039666234230506,0.12075285020531437,0.31920117139816284,0.3682364821434021,0.8612262733428834,0.801493303242508
no_fusion_selection,small,chaoshengmnist_224,resnet,7,0.1,42,avg,0.16172506738544473,-0.18149146451033243,0.06156021425006341,0.07066188528373533,0.24588562548160553,0.25376224517822266,0.9335022733138596,0.9139168866408741
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,3,0.0,42,avg,0.1087151841868823,0.0,0.2481481846835878,0.2980957544512219,0.7055556178092957,0.780476987361908,0.7361579429170239,0.6166258733056944
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,3,0.01,42,avg,0.1734052111410602,0.0646900269541779,0.22575575278864965,0.2609056300587124,0.6719669699668884,0.7246917486190796,0.776596666750559,0.7039648830845259
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,3,0.1,42,avg,0.1761006289308176,0.0673854447439353,0.1513237746225463,0.167874953813023,0.5603190064430237,0.5851457715034485,0.8478419470825851,0.809677862713562
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.0,42,avg,0.1096136567834681,0.0008984725965858059,0.14804437547922134,0.16900643050670622,0.3857001066207886,0.428712397813797,0.8235796513186353,0.7654389033956538
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.01,42,avg,0.10512129380053908,-0.00359389038634321,0.11293023586273195,0.12443437635898591,0.30119770765304565,0.3369118273258209,0.8779475089175603,0.8449408931676367
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.1,42,avg,0.1734052111410602,0.0646900269541779,0.1359188014268875,0.1522919224202633,0.38421308994293213,0.4249957203865051,0.8470345823330365,0.8028756085370934
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.0,42,avg,0.1734052111410602,0.050314465408805034,0.10237876052150921,0.11889377281982072,0.3420790731906891,0.38772690296173096,0.8532976430299766,0.8004867679157619
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.01,42,avg,0.15633423180592992,0.04761904761904763,0.09050513317390364,0.10685024456102019,0.37059420347213745,0.42894142866134644,0.8730713485191699,0.819554284866502
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.1,42,avg,0.1096136567834681,0.0008984725965858059,0.019518450358692478,0.025804484985312633,0.17974555492401123,0.2082458883523941,0.9930271288642198,0.987906551385503
no_fusion_selection,small,chaoshengmnist_224,vit_t,3,0.0,42,avg,0.13387241689128482,0.015274034141958673,0.23918728199270034,0.28531554010179305,0.6921142339706421,0.761306643486023,0.7562346312724009,0.6508380883958178
no_fusion_selection,small,chaoshengmnist_224,vit_t,3,0.01,42,avg,0.17430368373764601,0.06558849955076372,0.23521034585105047,0.260425378051069,0.6861488819122314,0.7239713668823242,0.7615024785139722,0.705560005890695
no_fusion_selection,small,chaoshengmnist_224,vit_t,3,0.1,42,avg,0.12668463611859837,0.017969451931716077,0.10333370831277634,0.14948317574130163,0.48833388090133667,0.5575581192970276,0.9459687175347441,0.89394512066385
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.0,42,avg,0.12578616352201258,0.017070979335130285,0.12570711791515352,0.15589478135108945,0.5142678022384644,0.5897369384765625,0.8346665344304083,0.7556553880524074
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.01,42,avg,0.09883198562443846,-0.009883198562443837,0.12202235847711562,0.1387499266862869,0.4562758505344391,0.4842689633369446,0.8618295086953365,0.8236902381317259
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.1,42,avg,0.1734052111410602,0.0646900269541779,0.11488546848297121,0.1374803361296654,0.487213671207428,0.5437008142471313,0.8563410493493916,0.7981398113706533
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.0,42,avg,0.1087151841868823,0.0,0.10294163379133965,0.1188568259228249,0.34017038345336914,0.3878801763057709,0.8519638991291751,0.8005779167545841
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.01,42,avg,0.22282120395327942,0.1096136567834681,0.07987427255328819,0.099759112207257,0.4224171042442322,0.4920140504837036,0.8713196640407961,0.8081831355824294
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.1,42,avg,0.23360287511230907,0.12488769092542677,0.03295292826939602,0.04649758141259758,0.18808260560035706,0.20205533504486084,0.9861285070163999,0.9725350413218153
no_fusion_selection,small,dermamnist_224,convnext,3,0.0,42,avg,0.11122194513715711,-0.5576059850374064,0.25151514924234813,0.23471149222718343,0.710606038570404,0.6854005455970764,0.7265883929139446,0.7580612799550333
no_fusion_selection,small,dermamnist_224,convnext,3,0.01,42,avg,0.10972568578553615,-0.5591022443890274,0.1974706815348731,0.19986954496966466,0.6295393705368042,0.6331376433372498,0.8271131789359739,0.829438834690695
no_fusion_selection,small,dermamnist_224,convnext,3,0.1,42,avg,0.6688279301745635,0.0,0.13495672080251905,0.1381258252594206,0.4349837601184845,0.44049596786499023,0.9015971134056369,0.89628775629021
no_fusion_selection,small,dermamnist_224,convnext,5,0.0,42,avg,0.6688279301745635,0.0,0.12323534309864045,0.11603879749774934,0.5080883502960205,0.4900969862937927,0.8512222316245495,0.8681540272948156
no_fusion_selection,small,dermamnist_224,convnext,5,0.01,42,avg,0.11122194513715711,-0.5576059850374064,0.1386228160560131,0.13914748221635817,0.394379585981369,0.3856808543205261,0.8380818744057743,0.833231139045084
no_fusion_selection,small,dermamnist_224,convnext,5,0.1,42,avg,0.6688279301745635,0.0,0.10916758269071578,0.1143513599038124,0.3393246531486511,0.34596124291419983,0.9053244721117788,0.8960150472429403
no_fusion_selection,small,dermamnist_224,convnext,7,0.0,42,avg,0.6688279301745635,0.0,0.0640755768637268,0.06483046999391244,0.36557456851005554,0.3697637617588043,0.9134917700100091,0.913271667335233
no_fusion_selection,small,dermamnist_224,convnext,7,0.01,42,avg,0.6688279301745635,0.0,0.08373584453852809,0.08447927837165034,0.2499542385339737,0.24622920155525208,0.9068702732382184,0.9070143556283536
no_fusion_selection,small,dermamnist_224,convnext,7,0.1,42,avg,0.6688279301745635,0.0,0.08440552986398034,0.08754667867811358,0.2414807826280594,0.24506011605262756,0.900708493614117,0.8951267251035967
no_fusion_selection,small,dermamnist_224,resnet,3,0.0,42,avg,0.6688279301745635,-0.009476309226932766,0.23866561469104552,0.22027732349104348,0.6913317441940308,0.6637493371963501,0.7442071289231054,0.7557065656182437
no_fusion_selection,small,dermamnist_224,resnet,3,0.01,42,avg,0.5461346633416458,-0.15810473815461346,0.24195152189996505,0.22198774086104497,0.6962606310844421,0.666314959526062,0.7499803722376095,0.7893174374975934
no_fusion_selection,small,dermamnist_224,resnet,3,0.1,42,avg,0.6723192019950125,-0.08778054862842888,0.16552348269356623,0.17896710667345261,0.5049785375595093,0.5012394785881042,0.8375872430462483,0.8064189897499477
no_fusion_selection,small,dermamnist_224,resnet,5,0.0,42,avg,0.5775561097256858,-0.08179551122194506,0.07974940359592439,0.06305385053157807,0.39937353134155273,0.35763463377952576,0.9322711982231043,0.9506836463153051
no_fusion_selection,small,dermamnist_224,resnet,5,0.01,42,avg,0.6503740648379053,-0.08877805486284285,0.1357599523663521,0.13713113561272622,0.5393999218940735,0.542827844619751,0.8169575143326337,0.8068405660965978
no_fusion_selection,small,dermamnist_224,resnet,5,0.1,42,avg,0.1825436408977556,-0.5830423940149625,0.12984758257865905,0.12232217282056808,0.3698079586029053,0.3603290021419525,0.8621431444285932,0.8754111635335047
no_fusion_selection,small,dermamnist_224,resnet,7,0.0,42,avg,0.6718204488778055,0.003990024937655878,0.07567474322051417,0.0758943810146682,0.4077187776565552,0.4084874987602234,0.8899853710260519,0.8843993007348107
no_fusion_selection,small,dermamnist_224,resnet,7,0.01,42,avg,0.6688279301745635,-0.0059850374064838174,0.09189140203655984,0.09141012912197989,0.30533578991889954,0.3047877848148346,0.8842465156047833,0.8828693098973603
no_fusion_selection,small,dermamnist_224,resnet,7,0.1,42,avg,0.5331670822942643,-0.144139650872818,0.07413826525515439,0.07336989645751155,0.29605165123939514,0.27256524562835693,0.9089770754793809,0.9153522213123131
no_fusion_selection,small,dermamnist_224,swin_tiny,3,0.0,42,avg,0.03291770573566085,-0.6359102244389027,0.26291103329923415,0.24857189920213485,0.727699875831604,0.7061911821365356,0.7033435482449947,0.7335016061740535
no_fusion_selection,small,dermamnist_224,swin_tiny,3,0.01,42,avg,0.6688279301745635,0.0,0.23912561602062646,0.21879101958539748,0.6920217871665955,0.6615198850631714,0.7556396087706742,0.7950604500238901
no_fusion_selection,small,dermamnist_224,swin_tiny,3,0.1,42,avg,0.6688279301745635,0.0,0.17939821465147868,0.18749002946747675,0.469269722700119,0.4776574373245239,0.8074599416865658,0.784311474210881
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.0,42,avg,0.6688279301745635,0.0,0.1404464480280876,0.13232820004224774,0.5511161088943481,0.5308204889297485,0.8095800706358495,0.8246784346855852
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.01,42,avg,0.6688279301745635,0.0,0.1424903702735901,0.14515225559473038,0.5562258958816528,0.5628806352615356,0.7972386081348918,0.7888167469865576
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.1,42,avg,0.11122194513715711,-0.5576059850374064,0.13436581760644914,0.1270042058825493,0.5359145402908325,0.5175105333328247,0.8249955770633527,0.8418432841725265
no_fusion_selection,small,dermamnist_224,swin_tiny,7,0.0,42,avg,0.6688279301745635,0.0,0.09331006100591346,0.09045048666243649,0.46944233775138855,0.45943382382392883,0.8386024650635467,0.8403808043522561
no_fusion_selection,small,dermamnist_224,swin_tiny,7,0.01,42,avg,0.6688279301745635,0.0,0.11222460539061196,0.10951681906471447,0.33966130018234253,0.33462727069854736,0.8260081597330471,0.8286531688408401
no_fusion_selection,small,dermamnist_224,swin_tiny,7,0.1,42,avg,0.6688279301745635,0.0,0.1007254820088951,0.09552717254478105,0.3210170269012451,0.3135339021682739,0.8568538235991063,0.8696023461468002
no_fusion_selection,small,dermamnist_224,vit_t,3,0.0,42,avg,0.6688279301745635,0.0,0.2767141030894385,0.2740730535652902,0.7484045028686523,0.7444429397583008,0.6663013046600694,0.6611625517721382
no_fusion_selection,small,dermamnist_224,vit_t,3,0.01,42,avg,0.6688279301745635,0.0,0.2404336697525448,0.21887554393874273,0.6939838528633118,0.6616466641426086,0.7529866270778783,0.7949775222554526
no_fusion_selection,small,dermamnist_224,vit_t,3,0.1,42,avg,0.053865336658354114,-0.6149625935162094,0.09205866191122268,0.09165362351470524,0.4453992247581482,0.4572560489177704,0.9529701808844432,0.9506484938913301
no_fusion_selection,small,dermamnist_224,vit_t,5,0.0,42,avg,0.6503740648379053,-0.01845386533665827,0.12142418891191484,0.11542385339736941,0.503560483455658,0.48855963349342346,0.8578682698918667,0.868969753068859
no_fusion_selection,small,dermamnist_224,vit_t,5,0.01,42,avg,0.5506234413965088,-0.11820448877805478,0.13214970767498016,0.1310916745662689,0.38090914487838745,0.3909423053264618,0.8470511431758878,0.8458566434217474
no_fusion_selection,small,dermamnist_224,vit_t,5,0.1,42,avg,0.10972568578553615,-0.5591022443890274,0.12574060529470446,0.12078192800283434,0.514351487159729,0.5019548535346985,0.83923216149973,0.8484795976523969
