task_type,dataset,model,num_clients,beta,seed,mode,label,prototype_mode,evidence_mode,num_classes,covered_classes,mean_class_support,min_class_support,max_class_support,mean_pairwise_cosine,mean_pairwise_distance,min_pairwise_distance,mean_nearest_class_cosine,mean_nearest_class_distance,prototype_consistency,prototype_to_client_alignment,mean_evidence_entropy_norm
small,organcmnist_224,resnet,3,0,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1179.54541015625,595.0,2986.0,0.007495294325053692,0.9925046563148499,0.8611757755279541,0.08319894969463348,0.9168010354042053,,,0.0
small,organcmnist_224,resnet,3,0,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1179.54541015625,595.0,2986.0,0.8867543935775757,0.11324566602706909,0.0020158886909484863,0.9745862483978271,0.02541378326714039,,,0.0
small,organcmnist_224,resnet,3,0,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.8867542743682861,0.11324566602706909,0.0020158886909484863,0.9745861291885376,0.02541378326714039,,,0.0
small,organcmnist_224,resnet,3,0,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.8867542743682861,0.11324566602706909,0.0020158886909484863,0.9745861291885376,0.02541378326714039,,,0.0
small,organcmnist_224,resnet,3,0,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1179.54541015625,595.0,2986.0,0.8867542743682861,0.11324566602706909,0.0020158886909484863,0.9745861291885376,0.02541378326714039,,,0.0
small,organcmnist_224,resnet,3,0,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8867542743682861,0.11324566602706909,0.0020158886909484863,0.9745861291885376,0.02541378326714039,,,0.0
small,organcmnist_224,resnet,3,0,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8867542743682861,0.11324566602706909,0.0020158886909484863,0.9745861291885376,0.02541378326714039,,,0.0
small,organcmnist_224,resnet,3,0.01,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8868125081062317,0.1131875142455101,0.0020160675048828125,0.9746103882789612,0.025389520451426506,0.9960201382637024,0.9985503554344177,0.05780705094719709
small,organcmnist_224,resnet,3,0.01,42,m1_only,M1 only,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8868125081062317,0.1131875142455101,0.0020160675048828125,0.9746103882789612,0.025389520451426506,0.9960201382637024,0.9985503554344177,0.05780705094719709
small,organcmnist_224,resnet,3,0.01,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1179.54541015625,595.0,2986.0,-0.058509036898612976,1.0585089921951294,0.8388708829879761,0.10055668652057648,0.8994433879852295,-0.20551443099975586,0.48556958977133036,0.05780705094719709
small,organcmnist_224,resnet,3,0.01,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1179.54541015625,595.0,2986.0,1.0000001192092896,-1.1920928955078125e-07,-1.1920928955078125e-07,1.0000001192092896,-1.1920928955078125e-07,1.0000001192092896,1.0000001192092896,0.05780705094719709
small,organcmnist_224,resnet,3,0.01,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1179.54541015625,595.0,2986.0,0.007495294790714979,0.9925046563148499,0.8611757755279541,0.08319893479347229,0.9168010354042053,1.000000238418579,1.0000001192092896,0.05780705094719709
small,organcmnist_224,resnet,3,0.01,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1179.54541015625,595.0,2986.0,0.8868125081062317,0.1131875067949295,0.0020160675048828125,0.9746105074882507,0.025389520451426506,0.9960201382637024,0.9213389158248901,0.05780705094719709
small,organcmnist_224,resnet,3,0.01,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.886847734451294,0.11315228044986725,0.0020160675048828125,0.9744959473609924,0.02550402097404003,0.9960201382637024,0.9990045428276062,0.09090909115889412
small,organcmnist_224,resnet,3,0.01,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.886847734451294,0.11315228044986725,0.0020160675048828125,0.9744959473609924,0.02550402097404003,0.9960201382637024,0.9990045428276062,0.09090909115889412
small,organcmnist_224,resnet,3,0.01,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1179.54541015625,595.0,2986.0,0.8868510723114014,0.11314888298511505,0.0020160675048828125,0.974518358707428,0.02548162452876568,0.9960201382637024,0.9990007877349854,0.09061107649452176
small,organcmnist_224,resnet,3,0.01,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8868125081062317,0.1131875142455101,0.0020160675048828125,0.9746103882789612,0.025389520451426506,0.9960201382637024,0.9985503554344177,0.05780705094719709
small,organcmnist_224,resnet,3,0.01,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8868125081062317,0.1131875142455101,0.0020160675048828125,0.9746103882789612,0.025389520451426506,0.9960201382637024,0.9985503554344177,0.05780705094719709
small,organcmnist_224,resnet,3,0.1,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8867393732070923,0.1132606491446495,0.002560138702392578,0.9738060235977173,0.026193948462605476,0.880397895971934,0.9537036504064288,0.41163416365097166
small,organcmnist_224,resnet,3,0.1,42,m1_only,M1 only,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8867393732070923,0.1132606491446495,0.002560138702392578,0.9738060235977173,0.026193948462605476,0.880397895971934,0.9537036504064288,0.41163416365097166
small,organcmnist_224,resnet,3,0.1,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1179.54541015625,595.0,2986.0,-0.012673680670559406,1.0126736164093018,0.6143621206283569,0.19934038817882538,0.8006595969200134,0.061282893953224025,0.5707512711219135,0.41163416365097166
small,organcmnist_224,resnet,3,0.1,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1179.54541015625,595.0,2986.0,1.0,-5.852092499480932e-08,-1.1920928955078125e-07,1.0000001192092896,-1.1920928955078125e-07,1.0000001192092896,1.000000034059797,0.41163416365097166
small,organcmnist_224,resnet,3,0.1,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1179.54541015625,595.0,2986.0,0.007495294325053692,0.9925046563148499,0.8611757755279541,0.08319893479347229,0.9168010354042053,1.0000000645716984,1.000000068119594,0.41163416365097166
small,organcmnist_224,resnet,3,0.1,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1179.54541015625,595.0,2986.0,0.8867394328117371,0.1132606491446495,0.002560138702392578,0.9738060235977173,0.026193948462605476,0.880397895971934,0.8941161632537842,0.41163416365097166
small,organcmnist_224,resnet,3,0.1,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.8508507609367371,0.14914928376674652,0.022659599781036377,0.9441038370132446,0.055896125733852386,0.880397895971934,0.9703329347428822,0.9090909129803892
small,organcmnist_224,resnet,3,0.1,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.8508507609367371,0.14914928376674652,0.022659599781036377,0.9441038370132446,0.055896125733852386,0.880397895971934,0.9703329347428822,0.9090909129803892
small,organcmnist_224,resnet,3,0.1,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1179.54541015625,595.0,2986.0,0.8531357645988464,0.14686419069766998,0.010037064552307129,0.9441343545913696,0.05586552247405052,0.880397895971934,0.9674688833100455,0.828243874511873
small,organcmnist_224,resnet,3,0.1,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8867393732070923,0.1132606491446495,0.002560138702392578,0.9738060235977173,0.026193948462605476,0.880397895971934,0.9537036504064288,0.41163416365097166
small,organcmnist_224,resnet,3,0.1,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8867393732070923,0.1132606491446495,0.002560138702392578,0.9738060235977173,0.026193948462605476,0.880397895971934,0.9537036504064288,0.41163416365097166
small,organcmnist_224,resnet,5,0,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8867542743682861,0.1132456511259079,0.002016007900238037,0.9745862483978271,0.025413768365979195,,,0.0
small,organcmnist_224,resnet,5,0,42,m1_only,M1 only,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8867542743682861,0.1132456511259079,0.002016007900238037,0.9745862483978271,0.025413768365979195,,,0.0
small,organcmnist_224,resnet,5,0,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1179.54541015625,595.0,2986.0,0.14815069735050201,0.8518491983413696,0.6514948606491089,0.2564047574996948,0.7435951828956604,,,0.0
small,organcmnist_224,resnet,5,0,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1179.54541015625,595.0,2986.0,1.0,0.0,0.0,1.0,0.0,,,0.0
small,organcmnist_224,resnet,5,0,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1179.54541015625,595.0,2986.0,0.007495294325053692,0.9925046563148499,0.8611757755279541,0.08319894969463348,0.9168010354042053,,,0.0
small,organcmnist_224,resnet,5,0,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1179.54541015625,595.0,2986.0,0.8867543935775757,0.1132456362247467,0.002016007900238037,0.9745862483978271,0.025413768365979195,,,0.0
small,organcmnist_224,resnet,5,0,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.8867542743682861,0.1132456511259079,0.002016007900238037,0.9745862483978271,0.025413768365979195,,,0.0
small,organcmnist_224,resnet,5,0,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.8867542743682861,0.1132456511259079,0.002016007900238037,0.9745862483978271,0.025413768365979195,,,0.0
small,organcmnist_224,resnet,5,0,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1179.54541015625,595.0,2986.0,0.8867542743682861,0.1132456511259079,0.002016007900238037,0.9745862483978271,0.025413768365979195,,,0.0
small,organcmnist_224,resnet,5,0,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8867542743682861,0.1132456511259079,0.002016007900238037,0.9745862483978271,0.025413768365979195,,,0.0
small,organcmnist_224,resnet,5,0,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8867542743682861,0.1132456511259079,0.002016007900238037,0.9745862483978271,0.025413768365979195,,,0.0
small,organcmnist_224,resnet,5,0.01,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8872904181480408,0.1127096638083458,0.002024531364440918,0.9743717312812805,0.02562824636697769,0.9472140967845917,0.9686292211214701,0.2156171619446923
small,organcmnist_224,resnet,5,0.01,42,m1_only,M1 only,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8872904181480408,0.1127096638083458,0.002024531364440918,0.9743717312812805,0.02562824636697769,0.9472140967845917,0.9686292211214701,0.2156171619446923
small,organcmnist_224,resnet,5,0.01,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1179.54541015625,595.0,2986.0,0.06492603570222855,0.935073971748352,0.6521419286727905,0.20524778962135315,0.7947521805763245,-0.10349574064215024,0.48422617630826104,0.2156171619446923
small,organcmnist_224,resnet,5,0.01,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1179.54541015625,595.0,2986.0,1.0000001192092896,-1.1704184998961864e-07,-1.1920928955078125e-07,1.0000001192092896,-1.1920928955078125e-07,1.0000001192092896,1.0,0.2156171619446923
small,organcmnist_224,resnet,5,0.01,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1179.54541015625,595.0,2986.0,0.0074952938593924046,0.9925046563148499,0.8611757755279541,0.08319894224405289,0.9168010354042053,1.0000000695387523,1.0000000198682149,0.2156171619446923
small,organcmnist_224,resnet,5,0.01,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1179.54541015625,595.0,2986.0,0.887290358543396,0.1127096638083458,0.002024531364440918,0.9743717312812805,0.02562824636697769,0.9472140967845917,0.8399661580721537,0.2156171619446923
small,organcmnist_224,resnet,5,0.01,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.8798097372055054,0.12019036710262299,0.002201080322265625,0.9629607796669006,0.03703916072845459,0.9472140967845917,0.9820911486943563,0.3636363660270246
small,organcmnist_224,resnet,5,0.01,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.8798097372055054,0.12019036710262299,0.002201080322265625,0.9629607796669006,0.03703916072845459,0.9472140967845917,0.9820911486943563,0.3636363660270246
small,organcmnist_224,resnet,5,0.01,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1179.54541015625,595.0,2986.0,0.8849054574966431,0.11509460210800171,0.0027313232421875,0.9674370288848877,0.03256295993924141,0.9472140967845917,0.9804471068912082,0.3216255135093058
small,organcmnist_224,resnet,5,0.01,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8872904181480408,0.1127096638083458,0.002024531364440918,0.9743717312812805,0.02562824636697769,0.9472140967845917,0.9686292211214701,0.2156171619446923
small,organcmnist_224,resnet,5,0.01,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8872904181480408,0.1127096638083458,0.002024531364440918,0.9743717312812805,0.02562824636697769,0.9472140967845917,0.9686292211214701,0.2156171619446923
small,organcmnist_224,resnet,5,0.1,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8833364248275757,0.1166636273264885,0.002566695213317871,0.973533034324646,0.02646697126328945,0.8325742147862911,0.9253054289590745,0.542755066520913
small,organcmnist_224,resnet,5,0.1,42,m1_only,M1 only,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8833364248275757,0.1166636273264885,0.002566695213317871,0.973533034324646,0.02646697126328945,0.8325742147862911,0.9253054289590745,0.542755066520913
small,organcmnist_224,resnet,5,0.1,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1179.54541015625,595.0,2986.0,0.02128569409251213,0.9787143468856812,0.6186413168907166,0.22009801864624023,0.7799020409584045,0.11402307040407322,0.40512040727550075,0.542755066520913
small,organcmnist_224,resnet,5,0.1,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1179.54541015625,595.0,2986.0,1.0,-6.719069034488712e-08,-2.384185791015625e-07,1.0000001192092896,-1.4088369937326206e-07,1.0000001192092896,1.00000003973643,0.542755066520913
