module,x_symbol,x_value,curve_symbol,curve_value,task_type,dataset,model,num_clients,client_average_acc
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,bloodmnist_224,resnet,7,0.7984020266978467
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,bloodmnist_224,swin_tiny,3,0.7730683036149274
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,bloodmnist_224,swin_tiny,5,0.7715093052713631
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,bloodmnist_224,swin_tiny,7,0.7701451817207444
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,bloodmnist_224,vit_t,3,0.8517002825684498
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,bloodmnist_224,vit_t,5,0.8511156581896132
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,bloodmnist_224,vit_t,7,0.84994640943194
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,chaoshengmnist_224,convnext,3,0.4285714285714286
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,chaoshengmnist_224,convnext,5,0.4282719377059
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,chaoshengmnist_224,convnext,7,0.4171907756813417
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,chaoshengmnist_224,resnet,3,0.4809823300389338
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,chaoshengmnist_224,resnet,5,0.46480982330038934
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,chaoshengmnist_224,resnet,7,0.47259658580413294
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,chaoshengmnist_224,swin_tiny,3,0.472596585804133
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,chaoshengmnist_224,swin_tiny,5,0.4833782569631626
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,chaoshengmnist_224,swin_tiny,7,0.4794848757112908
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,chaoshengmnist_224,vit_t,3,0.4588200059898173
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,chaoshengmnist_224,vit_t,5,0.4531296795447739
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,chaoshengmnist_224,vit_t,7,0.4495357891584307
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,dermamnist_224,convnext,3,0.5871986699916875
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,dermamnist_224,convnext,5,0.5755610972568579
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,dermamnist_224,convnext,7,0.5810473815461347
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,dermamnist_224,resnet,3,0.6778054862842893
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,dermamnist_224,resnet,5,0.6784704904405653
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,dermamnist_224,resnet,7,0.6778054862842893
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,dermamnist_224,swin_tiny,3,0.6196176226101413
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,dermamnist_224,swin_tiny,5,0.6197838736492103
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,dermamnist_224,swin_tiny,7,0.6192851205320032
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,dermamnist_224,vit_t,3,0.5880299251870325
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,dermamnist_224,vit_t,5,0.5847049044056525
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,dermamnist_224,vit_t,7,0.5928512053200332
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organcmnist_224,convnext,3,0.64690847127556
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organcmnist_224,convnext,5,0.6454884777669588
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organcmnist_224,convnext,7,0.6472330412203829
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organcmnist_224,resnet,3,0.607838364167478
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organcmnist_224,resnet,5,0.6079600778967867
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organcmnist_224,resnet,7,0.6056475170399221
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organcmnist_224,swin_tiny,3,0.666179811749432
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organcmnist_224,swin_tiny,5,0.663258682246024
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organcmnist_224,swin_tiny,7,0.6619198312236287
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organcmnist_224,vit_t,3,0.5820756247971438
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organcmnist_224,vit_t,5,0.5770447906523856
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organcmnist_224,vit_t,7,0.5768013631937683
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organsmnist_224,convnext,3,0.5988066915901967
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organsmnist_224,convnext,5,0.596805256599071
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organsmnist_224,convnext,7,0.5992220837581662
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organsmnist_224,resnet,3,0.5525093463237793
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organsmnist_224,resnet,5,0.5503946225595711
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organsmnist_224,resnet,7,0.5495638382236321
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organsmnist_224,swin_tiny,3,0.6068124315546995
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organsmnist_224,swin_tiny,5,0.6102110947471773
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organsmnist_224,swin_tiny,7,0.6112684566292814
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organsmnist_224,vit_t,3,0.5380083833692081
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organsmnist_224,vit_t,5,0.5397454778898078
long-tail prevalence calibration,lambda,4.0,tau,3.0,small,organsmnist_224,vit_t,7,0.5406517880744685
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,bloodmnist_224,convnext,3,0.8479976615024847
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,bloodmnist_224,convnext,5,0.8476079119165936
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,bloodmnist_224,convnext,7,0.8487771606742668
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,bloodmnist_224,resnet,3,0.7999610250414109
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,bloodmnist_224,resnet,5,0.7986943388872649
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,bloodmnist_224,resnet,7,0.7984020266978467
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,bloodmnist_224,swin_tiny,3,0.7730683036149274
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,bloodmnist_224,swin_tiny,5,0.7715093052713631
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,bloodmnist_224,swin_tiny,7,0.7701451817207444
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,bloodmnist_224,vit_t,3,0.8517002825684498
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,bloodmnist_224,vit_t,5,0.8511156581896132
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,bloodmnist_224,vit_t,7,0.84994640943194
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,chaoshengmnist_224,convnext,3,0.4285714285714286
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,chaoshengmnist_224,convnext,5,0.4282719377059
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,chaoshengmnist_224,convnext,7,0.4171907756813417
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,chaoshengmnist_224,resnet,3,0.4809823300389338
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,chaoshengmnist_224,resnet,5,0.46480982330038934
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,chaoshengmnist_224,resnet,7,0.47259658580413294
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,chaoshengmnist_224,swin_tiny,3,0.472596585804133
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,chaoshengmnist_224,swin_tiny,5,0.4833782569631626
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,chaoshengmnist_224,swin_tiny,7,0.4794848757112908
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,chaoshengmnist_224,vit_t,3,0.4588200059898173
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,chaoshengmnist_224,vit_t,5,0.4531296795447739
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,chaoshengmnist_224,vit_t,7,0.4495357891584307
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,dermamnist_224,convnext,3,0.5941812136325851
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,dermamnist_224,convnext,5,0.5842061512884456
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,dermamnist_224,convnext,7,0.5888611803823773
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,dermamnist_224,resnet,3,0.6753117206982544
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,dermamnist_224,resnet,5,0.6756442227763924
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,dermamnist_224,resnet,7,0.6763092269326684
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,dermamnist_224,swin_tiny,3,0.6319201995012469
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,dermamnist_224,swin_tiny,5,0.630423940149626
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,dermamnist_224,swin_tiny,7,0.6310889443059019
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,dermamnist_224,vit_t,3,0.5946799667497922
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,dermamnist_224,vit_t,5,0.5935162094763092
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,dermamnist_224,vit_t,7,0.598669991687448
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organcmnist_224,convnext,3,0.64690847127556
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organcmnist_224,convnext,5,0.6454884777669588
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organcmnist_224,convnext,7,0.6472330412203829
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organcmnist_224,resnet,3,0.607838364167478
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organcmnist_224,resnet,5,0.6079600778967867
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organcmnist_224,resnet,7,0.6056475170399221
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organcmnist_224,swin_tiny,3,0.666179811749432
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organcmnist_224,swin_tiny,5,0.663258682246024
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organcmnist_224,swin_tiny,7,0.6619198312236287
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organcmnist_224,vit_t,3,0.5820756247971438
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organcmnist_224,vit_t,5,0.5770447906523856
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organcmnist_224,vit_t,7,0.5768013631937683
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organsmnist_224,convnext,3,0.5988066915901967
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organsmnist_224,convnext,5,0.596805256599071
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organsmnist_224,convnext,7,0.5992220837581662
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organsmnist_224,resnet,3,0.5525093463237793
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organsmnist_224,resnet,5,0.5503946225595711
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organsmnist_224,resnet,7,0.5495638382236321
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organsmnist_224,swin_tiny,3,0.6068124315546995
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organsmnist_224,swin_tiny,5,0.6102110947471773
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organsmnist_224,swin_tiny,7,0.6112684566292814
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organsmnist_224,vit_t,3,0.5380083833692081
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organsmnist_224,vit_t,5,0.5397454778898078
long-tail prevalence calibration,lambda,4.5,tau,3.0,small,organsmnist_224,vit_t,7,0.5406517880744685
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,bloodmnist_224,convnext,3,0.8479976615024847
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,bloodmnist_224,convnext,5,0.8476079119165936
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,bloodmnist_224,convnext,7,0.8487771606742668
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,bloodmnist_224,resnet,3,0.7999610250414109
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,bloodmnist_224,resnet,5,0.7986943388872649
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,bloodmnist_224,resnet,7,0.7984020266978467
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,bloodmnist_224,swin_tiny,3,0.7730683036149274
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,bloodmnist_224,swin_tiny,5,0.7715093052713631
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,bloodmnist_224,swin_tiny,7,0.7701451817207444
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,bloodmnist_224,vit_t,3,0.8517002825684498
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,bloodmnist_224,vit_t,5,0.8511156581896132
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,bloodmnist_224,vit_t,7,0.84994640943194
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,chaoshengmnist_224,convnext,3,0.4285714285714286
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,chaoshengmnist_224,convnext,5,0.4282719377059
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,chaoshengmnist_224,convnext,7,0.4171907756813417
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,chaoshengmnist_224,resnet,3,0.4809823300389338
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,chaoshengmnist_224,resnet,5,0.46480982330038934
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,chaoshengmnist_224,resnet,7,0.47259658580413294
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,chaoshengmnist_224,swin_tiny,3,0.472596585804133
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,chaoshengmnist_224,swin_tiny,5,0.4833782569631626
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,chaoshengmnist_224,swin_tiny,7,0.4794848757112908
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,chaoshengmnist_224,vit_t,3,0.4588200059898173
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,chaoshengmnist_224,vit_t,5,0.4531296795447739
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,chaoshengmnist_224,vit_t,7,0.4495357891584307
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,dermamnist_224,convnext,3,0.6036575228595179
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,dermamnist_224,convnext,5,0.5935162094763092
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,dermamnist_224,convnext,7,0.598836242726517
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,dermamnist_224,resnet,3,0.6733167082294265
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,dermamnist_224,resnet,5,0.6736492103075644
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,dermamnist_224,resnet,7,0.6731504571903575
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,dermamnist_224,swin_tiny,3,0.6392352452202826
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,dermamnist_224,swin_tiny,5,0.6402327514546966
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,dermamnist_224,swin_tiny,7,0.6394014962593516
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,dermamnist_224,vit_t,3,0.6013300083125519
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,dermamnist_224,vit_t,5,0.6011637572734829
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,dermamnist_224,vit_t,7,0.6061512884455528
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organcmnist_224,convnext,3,0.64690847127556
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organcmnist_224,convnext,5,0.6454884777669588
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organcmnist_224,convnext,7,0.6472330412203829
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organcmnist_224,resnet,3,0.607838364167478
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organcmnist_224,resnet,5,0.6079600778967867
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organcmnist_224,resnet,7,0.6056475170399221
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organcmnist_224,swin_tiny,3,0.666179811749432
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organcmnist_224,swin_tiny,5,0.663258682246024
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organcmnist_224,swin_tiny,7,0.6619198312236287
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organcmnist_224,vit_t,3,0.5820756247971438
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organcmnist_224,vit_t,5,0.5770447906523856
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organcmnist_224,vit_t,7,0.5768013631937683
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organsmnist_224,convnext,3,0.5988066915901967
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organsmnist_224,convnext,5,0.596805256599071
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organsmnist_224,convnext,7,0.5992220837581662
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organsmnist_224,resnet,3,0.5525093463237793
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organsmnist_224,resnet,5,0.5503946225595711
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organsmnist_224,resnet,7,0.5495638382236321
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organsmnist_224,swin_tiny,3,0.6068124315546995
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organsmnist_224,swin_tiny,5,0.6102110947471773
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organsmnist_224,swin_tiny,7,0.6112684566292814
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organsmnist_224,vit_t,3,0.5380083833692081
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organsmnist_224,vit_t,5,0.5397454778898078
long-tail prevalence calibration,lambda,5.0,tau,3.0,small,organsmnist_224,vit_t,7,0.5406517880744685
long-tail prevalence calibration,lambda,5.5,tau,3.0,small,bloodmnist_224,convnext,3,0.8479976615024847
long-tail prevalence calibration,lambda,5.5,tau,3.0,small,bloodmnist_224,convnext,5,0.8476079119165936
