dataset,task_type,backbone,method,setting,num_clients,beta,accuracy,source_file
pathmnist,small,densenet,breadcrumbs,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,breadcrumbs,c5_b0,5,0.0,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,breadcrumbs,c5_b0.01,5,0.01,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,breadcrumbs,c5_b0.1,5,0.1,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,breadcrumbs,c7_b0,7,0.0,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,breadcrumbs,c7_b0.01,7,0.01,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,breadcrumbs,c7_b0.1,7,0.1,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,model_stock,c3_b0,3,0.0,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,model_stock,c3_b0.01,3,0.01,0.1837,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,model_stock,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,model_stock,c5_b0,5,0.0,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,model_stock,c5_b0.01,5,0.01,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,model_stock,c5_b0.1,5,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,model_stock,c7_b0,7,0.0,0.2694,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,model_stock,c7_b0.01,7,0.01,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,model_stock,c7_b0.1,7,0.1,0.0472,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,from,c3_b0,3,0.0,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,from,c3_b0.01,3,0.01,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,from,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,from,c5_b0,5,0.0,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,from,c5_b0.01,5,0.01,0.0953,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,from,c5_b0.1,5,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,from,c7_b0,7,0.0,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,from,c7_b0.01,7,0.01,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,from,c7_b0.1,7,0.1,0.1415,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,iso_c,c3_b0,3,0.0,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,iso_c,c3_b0.01,3,0.01,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,iso_c,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,iso_c,c5_b0,5,0.0,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,iso_c,c5_b0.01,5,0.01,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,iso_c,c5_b0.1,5,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,iso_c,c7_b0,7,0.0,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,iso_c,c7_b0.01,7,0.01,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,iso_c,c7_b0.1,7,0.1,0.0272,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,free_merge,c3_b0,3,0.0,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,free_merge,c3_b0.01,3,0.01,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,free_merge,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,free_merge,c5_b0,5,0.0,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,free_merge,c5_b0.01,5,0.01,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,free_merge,c5_b0.1,5,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,free_merge,c7_b0,7,0.0,0.1182,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,free_merge,c7_b0.01,7,0.01,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,free_merge,c7_b0.1,7,0.1,0.0472,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,robustmerge,c3_b0,3,0.0,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,robustmerge,c3_b0.01,3,0.01,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,robustmerge,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,robustmerge,c5_b0,5,0.0,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,robustmerge,c5_b0.01,5,0.01,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,robustmerge,c5_b0.1,5,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,robustmerge,c7_b0,7,0.0,0.165,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,robustmerge,c7_b0.01,7,0.01,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,densenet,robustmerge,c7_b0.1,7,0.1,0.0472,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,avg,c3_b0,3,0.0,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,avg,c3_b0.01,3,0.01,0.179,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,avg,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,avg,c5_b0,5,0.0,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,avg,c5_b0.01,5,0.01,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,avg,c5_b0.1,5,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,avg,c7_b0,7,0.0,0.1825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,avg,c7_b0.01,7,0.01,0.1442,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,avg,c7_b0.1,7,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,ties,c3_b0,3,0.0,0.1694,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,ties,c3_b0.01,3,0.01,0.0776,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,ties,c3_b0.1,3,0.1,0.1213,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,ties,c5_b0,5,0.0,0.2244,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,ties,c5_b0.01,5,0.01,0.1029,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,ties,c5_b0.1,5,0.1,0.1178,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,ties,c7_b0,7,0.0,0.1365,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,ties,c7_b0.01,7,0.01,0.045,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,ties,c7_b0.1,7,0.1,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_linear,c3_b0,3,0.0,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_linear,c3_b0.01,3,0.01,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_linear,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_linear,c5_b0,5,0.0,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_linear,c5_b0.01,5,0.01,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_linear,c5_b0.1,5,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_linear,c7_b0,7,0.0,0.063,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_linear,c7_b0.01,7,0.01,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_linear,c7_b0.1,7,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_ties,c3_b0,3,0.0,0.1032,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_ties,c3_b0.01,3,0.01,0.0786,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_ties,c3_b0.1,3,0.1,0.1968,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_ties,c5_b0,5,0.0,0.1039,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_ties,c5_b0.01,5,0.01,0.0996,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_ties,c5_b0.1,5,0.1,0.0472,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_ties,c7_b0,7,0.0,0.0638,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_ties,c7_b0.01,7,0.01,0.1121,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,dare_ties,c7_b0.1,7,0.1,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,regmean,c3_b0,3,0.0,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,regmean,c3_b0.01,3,0.01,0.179,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,regmean,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,regmean,c5_b0,5,0.0,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,regmean,c5_b0.01,5,0.01,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,regmean,c5_b0.1,5,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,regmean,c7_b0,7,0.0,0.1825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,regmean,c7_b0.01,7,0.01,0.1442,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,regmean,c7_b0.1,7,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,fisher,c3_b0,3,0.0,0.1442,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,fisher,c3_b0.01,3,0.01,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,fisher,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,fisher,c5_b0,5,0.0,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,fisher,c5_b0.01,5,0.01,0.1032,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,fisher,c5_b0.1,5,0.1,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,fisher,c7_b0,7,0.0,0.1327,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,fisher,c7_b0.01,7,0.01,0.0472,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,fisher,c7_b0.1,7,0.1,0.0472,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,breadcrumbs,c3_b0,3,0.0,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,breadcrumbs,c3_b0.01,3,0.01,0.1442,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,breadcrumbs,c3_b0.1,3,0.1,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,breadcrumbs,c5_b0,5,0.0,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,breadcrumbs,c5_b0.01,5,0.01,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,breadcrumbs,c5_b0.1,5,0.1,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,breadcrumbs,c7_b0,7,0.0,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,breadcrumbs,c7_b0.01,7,0.01,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,breadcrumbs,c7_b0.1,7,0.1,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,model_stock,c3_b0,3,0.0,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,model_stock,c3_b0.01,3,0.01,0.1442,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,model_stock,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,model_stock,c5_b0,5,0.0,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,model_stock,c5_b0.01,5,0.01,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,model_stock,c5_b0.1,5,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,model_stock,c7_b0,7,0.0,0.0857,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,model_stock,c7_b0.01,7,0.01,0.1442,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,model_stock,c7_b0.1,7,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,from,c3_b0,3,0.0,0.1858,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,from,c3_b0.01,3,0.01,0.2425,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,from,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,from,c5_b0,5,0.0,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,from,c5_b0.01,5,0.01,0.3639,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,from,c5_b0.1,5,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,from,c7_b0,7,0.0,0.1341,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,from,c7_b0.01,7,0.01,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,from,c7_b0.1,7,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,iso_c,c3_b0,3,0.0,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,iso_c,c3_b0.01,3,0.01,0.1442,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,iso_c,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,iso_c,c5_b0,5,0.0,0.0472,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,iso_c,c5_b0.01,5,0.01,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,iso_c,c5_b0.1,5,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,iso_c,c7_b0,7,0.0,0.1859,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,iso_c,c7_b0.01,7,0.01,0.1442,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,iso_c,c7_b0.1,7,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,free_merge,c3_b0,3,0.0,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,free_merge,c3_b0.01,3,0.01,0.1792,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,free_merge,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,free_merge,c5_b0,5,0.0,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,free_merge,c5_b0.01,5,0.01,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,free_merge,c5_b0.1,5,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,free_merge,c7_b0,7,0.0,0.1825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,free_merge,c7_b0.01,7,0.01,0.1442,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,free_merge,c7_b0.1,7,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,robustmerge,c3_b0,3,0.0,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,robustmerge,c3_b0.01,3,0.01,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,robustmerge,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,robustmerge,c5_b0,5,0.0,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,robustmerge,c5_b0.01,5,0.01,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,robustmerge,c5_b0.1,5,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,robustmerge,c7_b0,7,0.0,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,robustmerge,c7_b0.01,7,0.01,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,efficientnet,robustmerge,c7_b0.1,7,0.1,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,avg,c3_b0,3,0.0,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,avg,c3_b0.01,3,0.01,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,avg,c3_b0.1,3,0.1,0.1032,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,avg,c5_b0,5,0.0,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,avg,c5_b0.01,5,0.01,0.1032,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,avg,c5_b0.1,5,0.1,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,avg,c7_b0,7,0.0,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,avg,c7_b0.01,7,0.01,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,avg,c7_b0.1,7,0.1,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,ties,c3_b0,3,0.0,0.0351,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,ties,c3_b0.01,3,0.01,0.1442,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,ties,c3_b0.1,3,0.1,0.2152,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,ties,c5_b0,5,0.0,0.0506,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,ties,c5_b0.01,5,0.01,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,ties,c5_b0.1,5,0.1,0.0961,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,ties,c7_b0,7,0.0,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,ties,c7_b0.01,7,0.01,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,ties,c7_b0.1,7,0.1,0.1442,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_linear,c3_b0,3,0.0,0.1032,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_linear,c3_b0.01,3,0.01,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_linear,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_linear,c5_b0,5,0.0,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_linear,c5_b0.01,5,0.01,0.0472,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_linear,c5_b0.1,5,0.1,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_linear,c7_b0,7,0.0,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_linear,c7_b0.01,7,0.01,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_linear,c7_b0.1,7,0.1,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_ties,c3_b0,3,0.0,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_ties,c3_b0.01,3,0.01,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_ties,c3_b0.1,3,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_ties,c5_b0,5,0.0,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_ties,c5_b0.01,5,0.01,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_ties,c5_b0.1,5,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_ties,c7_b0,7,0.0,0.0451,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_ties,c7_b0.01,7,0.01,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,dare_ties,c7_b0.1,7,0.1,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,regmean,c3_b0,3,0.0,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,regmean,c3_b0.01,3,0.01,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,regmean,c3_b0.1,3,0.1,0.1032,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,regmean,c5_b0,5,0.0,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,regmean,c5_b0.01,5,0.01,0.1032,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,regmean,c5_b0.1,5,0.1,0.1032,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,regmean,c7_b0,7,0.0,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,regmean,c7_b0.01,7,0.01,0.0586,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,regmean,c7_b0.1,7,0.1,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,fisher,c3_b0,3,0.0,0.1442,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,fisher,c3_b0.01,3,0.01,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,fisher,c3_b0.1,3,0.1,0.118,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,fisher,c5_b0,5,0.0,0.1442,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,fisher,c5_b0.01,5,0.01,0.1032,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,fisher,c5_b0.1,5,0.1,0.0883,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,fisher,c7_b0,7,0.0,0.0825,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,fisher,c7_b0.01,7,0.01,0.0472,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,fisher,c7_b0.1,7,0.1,0.0472,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,breadcrumbs,c3_b0,3,0.0,0.1442,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,breadcrumbs,c3_b0.01,3,0.01,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,breadcrumbs,c3_b0.1,3,0.1,0.1717,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,breadcrumbs,c5_b0,5,0.0,0.1442,program/MedMNISTMerge/result/pathmnist(1).md
pathmnist,small,mobilenet,breadcrumbs,c5_b0.01,5,0.01,0.1864,program/MedMNISTMerge/result/pathmnist(1).md
