task_type,dataset,model,clip_model,num_clients,beta,seed,selected_candidate,client_index,client_name,seen_classes,prior_weight_pi,diagnostic_weight_alpha_all,medical_weight_alpha_morph,acc_A,medical_acc_M,hard_acc_H,margin_Q,focal_acc_F
small,dermamnist_224,vit_t,,3,0.01,42,prototype_head,0,client_0.pt,1 3,0.33333333,0.08511796,0.06480893,0.00000000,0.00000000,0.00000000,0.00001798,0.00000000
small,dermamnist_224,vit_t,,3,0.01,42,prototype_head,1,client_1.pt,0 5 6,0.33333333,0.82967246,0.87031353,0.93750000,0.88031745,0.85714287,0.81551820,0.62744467
small,dermamnist_224,vit_t,,3,0.01,42,prototype_head,2,client_2.pt,2 3 4,0.33333333,0.08520953,0.06487757,0.00000000,0.00000000,0.00000000,0.00067997,0.00000000
small,dermamnist_224,vit_t,,3,0.1,42,prototype_head,0,client_0.pt,0 1 2 3 5,0.33333333,0.45837489,0.46538213,0.18750000,0.16433401,0.14285715,0.16937333,0.06408639
small,dermamnist_224,vit_t,,3,0.1,42,prototype_head,1,client_1.pt,0 1 2 4 5,0.33333333,0.36943099,0.38791287,0.12500000,0.11760566,0.14285715,0.10308655,0.04789934
small,dermamnist_224,vit_t,,3,0.1,42,prototype_head,2,client_2.pt,0 2 3 6,0.33333333,0.17219412,0.14670494,0.00000000,0.00000000,0.00000000,0.00002196,0.00000000
small,dermamnist_224,vit_t,,5,0.0,42,prototype_head,0,client_0.pt,3 5,0.20000000,0.59570736,0.63438863,0.68750000,0.67412573,0.57142860,0.62315404,0.46102433
small,dermamnist_224,vit_t,,5,0.0,42,prototype_head,1,client_1.pt,2 0,0.20000000,0.08050919,0.06200723,0.00000000,0.00000000,0.00000000,0.00002773,0.00000000
small,dermamnist_224,vit_t,,5,0.0,42,prototype_head,2,client_2.pt,6,0.20000000,0.10176450,0.07812598,0.00000000,0.00000000,0.00000000,0.16250344,0.00000000
small,dermamnist_224,vit_t,,5,0.0,42,prototype_head,3,client_3.pt,4,0.20000000,0.14150840,0.16346988,0.06250000,0.11968254,0.14285715,0.11968289,0.02647137
small,dermamnist_224,vit_t,,5,0.0,42,prototype_head,4,client_4.pt,1,0.20000000,0.08051051,0.06200823,0.00000000,0.00000000,0.00000000,0.00003790,0.00000000
small,dermamnist_224,vit_t,,5,0.01,42,prototype_head,0,client_0.pt,1 4 6,0.20000000,0.04533747,0.03482855,0.00000000,0.00000000,0.00000000,0.00000043,0.00000000
small,dermamnist_224,vit_t,,5,0.01,42,prototype_head,1,client_1.pt,0,0.20000000,0.08536404,0.06853221,0.06250000,0.05297470,0.00000000,0.27685201,0.03764477
small,dermamnist_224,vit_t,,5,0.01,42,prototype_head,2,client_2.pt,3 4,0.20000000,0.04887914,0.03750743,0.00000000,0.00000000,0.00000000,0.04807304,0.00000000
small,dermamnist_224,vit_t,,5,0.01,42,prototype_head,3,client_3.pt,3,0.20000000,0.38284844,0.39263281,0.81250000,0.73060226,0.71428573,0.66531253,0.50744668
small,dermamnist_224,vit_t,,5,0.01,42,prototype_head,4,client_4.pt,2 5,0.20000000,0.43757093,0.46649903,0.93750000,0.88031745,0.85714287,0.72441530,0.67354005
small,dermamnist_224,vit_t,,5,0.1,42,prototype_head,0,client_0.pt,0 1 2 4 6,0.20000000,0.06695608,0.05399743,0.00000000,0.00000000,0.00000000,0.00006569,0.00000000
small,dermamnist_224,vit_t,,5,0.1,42,prototype_head,1,client_1.pt,0 1 2 3 4 5 6,0.20000000,0.10963840,0.08572693,0.06250000,0.04053086,0.00000000,0.14547050,0.00944690
small,dermamnist_224,vit_t,,5,0.1,42,prototype_head,2,client_2.pt,0 2 4,0.20000000,0.06703416,0.05405943,0.00000000,0.00000000,0.00000000,0.00078337,0.00000000
small,dermamnist_224,vit_t,,5,0.1,42,prototype_head,3,client_3.pt,1 2 4 5,0.20000000,0.65698141,0.72646451,0.93750000,0.88031745,0.85714287,0.87662363,0.59745873
small,dermamnist_224,vit_t,,5,0.1,42,prototype_head,4,client_4.pt,1 4,0.20000000,0.09938999,0.07975173,0.00000000,0.00000000,0.00000000,0.29819342,0.00000000
small,dermamnist_224,vit_t,,7,0.0,42,prototype_head,0,client_0.pt,3,0.14285714,0.07128736,0.05475881,0.00000000,0.00000000,0.00000000,0.18737885,0.00000000
small,dermamnist_224,vit_t,,7,0.0,42,prototype_head,1,client_1.pt,2,0.14285714,0.05464848,0.04212906,0.00000000,0.00000000,0.00000000,0.00000922,0.00000000
small,dermamnist_224,vit_t,,7,0.0,42,prototype_head,2,client_2.pt,6,0.14285714,0.06907836,0.05308207,0.00000000,0.00000000,0.00000000,0.16250344,0.00000000
small,dermamnist_224,vit_t,,7,0.0,42,prototype_head,3,client_3.pt,4,0.14285714,0.09605683,0.11106833,0.06250000,0.11968254,0.14285715,0.11968374,0.02647117
small,dermamnist_224,vit_t,,7,0.0,42,prototype_head,4,client_4.pt,1,0.14285714,0.05465148,0.04213134,0.00000000,0.00000000,0.00000000,0.00004298,0.00000000
small,dermamnist_224,vit_t,,7,0.0,42,prototype_head,5,client_5.pt,5,0.14285714,0.53646266,0.56687462,0.93750000,0.88031745,0.85714287,0.88030833,0.59532050
small,dermamnist_224,vit_t,,7,0.0,42,prototype_head,6,client_6.pt,0,0.14285714,0.11781476,0.12995581,0.06250000,0.11968254,0.14285715,0.33453420,0.07004213
small,dermamnist_224,vit_t,,7,0.01,42,prototype_head,0,client_0.pt,6,0.14285714,0.04992886,0.03752494,0.00000000,0.00000000,0.00000000,0.18737885,0.00000000
small,dermamnist_224,vit_t,,7,0.01,42,prototype_head,1,client_1.pt,3,0.14285714,0.07206570,0.05680689,0.06250000,0.05297470,0.00000000,0.27685201,0.03764477
small,dermamnist_224,vit_t,,7,0.01,42,prototype_head,2,client_2.pt,4,0.14285714,0.06727734,0.07611272,0.06250000,0.11968254,0.14285715,0.11968742,0.02647119
small,dermamnist_224,vit_t,,7,0.01,42,prototype_head,3,client_3.pt,1,0.14285714,0.03827567,0.02887044,0.00000000,0.00000000,0.00000000,0.00001719,0.00000000
small,dermamnist_224,vit_t,,7,0.01,42,prototype_head,4,client_4.pt,0 1 5,0.14285714,0.37094340,0.38710472,0.93750000,0.88031745,0.85714287,0.76257455,0.65416175
small,dermamnist_224,vit_t,,7,0.01,42,prototype_head,5,client_5.pt,5 6,0.14285714,0.36322394,0.38470286,0.93750000,0.88031745,0.85714287,0.57664537,0.74344972
small,dermamnist_224,vit_t,,7,0.01,42,prototype_head,6,client_6.pt,0 2 3,0.14285714,0.03828505,0.02887741,0.00000000,0.00000000,0.00000000,0.00016802,0.00000000
small,dermamnist_224,vit_t,,7,0.1,42,prototype_head,0,client_0.pt,0 1 2 3 4,0.14285714,0.03309588,0.02559711,0.00000000,0.00000000,0.00000000,0.00133137,0.00000000
small,dermamnist_224,vit_t,,7,0.1,42,prototype_head,1,client_1.pt,0 2 3 4 5,0.14285714,0.32300887,0.34326208,0.93750000,0.88031745,0.85714287,0.84850514,0.60939362
small,dermamnist_224,vit_t,,7,0.1,42,prototype_head,2,client_2.pt,0 4 6,0.14285714,0.03303917,0.02555392,0.00000000,0.00000000,0.00000000,0.00027470,0.00000000
small,dermamnist_224,vit_t,,7,0.1,42,prototype_head,3,client_3.pt,1 2 4 5,0.14285714,0.07174900,0.04528462,0.12500000,0.04347043,0.00000000,0.22416794,0.02407189
small,dermamnist_224,vit_t,,7,0.1,42,prototype_head,4,client_4.pt,1 3 4,0.14285714,0.03303066,0.02554744,0.00000000,0.00000000,0.00000000,0.00011604,0.00000000
small,dermamnist_224,vit_t,,7,0.1,42,prototype_head,5,client_5.pt,0 1 2 5 6,0.14285714,0.18613639,0.19206324,0.50000000,0.47035736,0.42857143,0.45401895,0.30664198
small,dermamnist_224,vit_t,,7,0.1,42,prototype_head,6,client_6.pt,0 3 4 5,0.14285714,0.31994009,0.34269157,0.93750000,0.88031745,0.85714287,0.75427175,0.66290913
small,organcmnist_224,convnext,,3,0.0,42,morphology,0,client_0.pt,6 10 2 1,0.33333333,0.25521111,0.25716430,0.06250000,0.09131770,0.14285715,0.10396758,0.03522671
small,organcmnist_224,convnext,,3,0.0,42,morphology,1,client_1.pt,7 3 4 8,0.33333333,0.45356670,0.51382208,0.18750000,0.23345308,0.42857143,0.20190168,0.14887914
small,organcmnist_224,convnext,,3,0.0,42,morphology,2,client_2.pt,0 5 9,0.33333333,0.29122216,0.22901367,0.12500000,0.11004506,0.00000000,0.11043442,0.02414526
small,organcmnist_224,convnext,,3,0.01,42,morphology,0,client_0.pt,0 4 6 7 10,0.33333333,0.36292809,0.36396194,0.12500000,0.10616768,0.00000000,0.10287878,0.02433654
small,organcmnist_224,convnext,,3,0.01,42,morphology,1,client_1.pt,1 2 5 9,0.33333333,0.27220646,0.26473030,0.06250000,0.05063089,0.00000000,0.04667754,0.01372047
small,organcmnist_224,convnext,,3,0.01,42,morphology,2,client_2.pt,3 5 8,0.33333333,0.36486536,0.37130779,0.12500000,0.11004506,0.00000000,0.10932836,0.02439521
small,organcmnist_224,convnext,,3,0.1,42,morph_anchor,0,client_0.pt,0 1 2 3 7 8 9 10,0.33333333,0.17866638,0.13625295,0.06250000,0.05063089,0.00000000,0.05307453,0.01320326
small,organcmnist_224,convnext,,3,0.1,42,morph_anchor,1,client_1.pt,3 4 5 6 7 8,0.33333333,0.36647594,0.42175856,0.18750000,0.23345308,0.42857143,0.18897743,0.13533627
small,organcmnist_224,convnext,,3,0.1,42,morph_anchor,2,client_2.pt,0 2 3 4 5 6 9 10,0.33333333,0.45485768,0.44198850,0.31250000,0.30437233,0.28571430,0.27813673,0.09501779
small,organcmnist_224,convnext,,5,0.0,42,specialist_client,0,client_0.pt,6 5 8,0.20000000,0.22382973,0.27635980,0.06250000,0.09131770,0.14285715,0.09646438,0.02850052
small,organcmnist_224,convnext,,5,0.0,42,specialist_client,1,client_1.pt,7 2,0.20000000,0.19402054,0.17836119,0.06250000,0.05063089,0.00000000,0.05508900,0.01136255
small,organcmnist_224,convnext,,5,0.0,42,specialist_client,2,client_2.pt,0 4,0.20000000,0.12996571,0.11653656,0.00000000,0.00000000,0.00000000,0.00002803,0.00000000
small,organcmnist_224,convnext,,5,0.0,42,specialist_client,3,client_3.pt,10 9,0.20000000,0.26223218,0.25318509,0.12500000,0.10616768,0.00000000,0.10849591,0.05354577
small,organcmnist_224,convnext,,5,0.0,42,specialist_client,4,client_4.pt,3 1,0.20000000,0.18995185,0.17555737,0.06250000,0.04941101,0.00000000,0.02684014,0.02433777
small,organcmnist_224,convnext,,5,0.01,42,morphology,0,client_0.pt,2 4 10,0.20000000,0.15012503,0.11888716,0.06250000,0.05063089,0.00000000,0.05082685,0.01055598
small,organcmnist_224,convnext,,5,0.01,42,morphology,1,client_1.pt,4 5 8,0.20000000,0.20090070,0.16690814,0.12500000,0.11004506,0.00000000,0.11014196,0.02413855
small,organcmnist_224,convnext,,5,0.01,42,morphology,2,client_2.pt,0 1 6 9,0.20000000,0.23874357,0.26723287,0.12500000,0.15661324,0.28571430,0.15661075,0.03580961
small,organcmnist_224,convnext,,5,0.01,42,morphology,3,client_3.pt,7 8,0.20000000,0.30914274,0.36885071,0.18750000,0.23345308,0.42857143,0.19781021,0.12112892
small,organcmnist_224,convnext,,5,0.01,42,morphology,4,client_4.pt,1 3 7 8,0.20000000,0.10108793,0.07812119,0.00000000,0.00000000,0.00000000,0.00000023,0.00000000
small,organcmnist_224,convnext,,5,0.1,42,morphology,0,client_0.pt,0 1 2 3 5 6 9,0.20000000,0.17599654,0.19241339,0.06250000,0.09131770,0.14285715,0.09372940,0.03132232
small,organcmnist_224,convnext,,5,0.1,42,morphology,1,client_1.pt,1 2 3 4 5 7 8 9 10,0.20000000,0.31605530,0.38450262,0.18750000,0.23345308,0.42857143,0.22293943,0.11369739
small,organcmnist_224,convnext,,5,0.1,42,morphology,2,client_2.pt,0 1 2 4 5 7 8 9 10,0.20000000,0.15171260,0.12459406,0.06250000,0.05063089,0.00000000,0.04083859,0.02362233
small,organcmnist_224,convnext,,5,0.1,42,morphology,3,client_3.pt,0 1 2 4 5 7 9 10,0.20000000,0.15224166,0.12367270,0.06250000,0.05063089,0.00000000,0.05284082,0.01088444
small,organcmnist_224,convnext,,5,0.1,42,morphology,4,client_4.pt,0 2 3 4 5 6 7 8 9,0.20000000,0.20399384,0.17481726,0.12500000,0.11004506,0.00000000,0.10773912,0.03420724
small,organcmnist_224,convnext,,7,0.0,42,morphology,0,client_0.pt,6 4,0.14285714,0.13106695,0.14782746,0.06250000,0.09131770,0.14285715,0.06680531,0.03265185
small,organcmnist_224,convnext,,7,0.0,42,morphology,1,client_1.pt,7 9,0.14285714,0.16686128,0.16201776,0.12500000,0.11149174,0.14285715,0.11293918,0.02632277
small,organcmnist_224,convnext,,7,0.0,42,morphology,2,client_2.pt,0 1,0.14285714,0.07807382,0.06333560,0.00000000,0.00000000,0.00000000,0.00000639,0.00000000
small,organcmnist_224,convnext,,7,0.0,42,morphology,3,client_3.pt,10 8,0.14285714,0.23718597,0.29958034,0.18750000,0.23345308,0.42857143,0.17018175,0.14312023
small,organcmnist_224,convnext,,7,0.0,42,morphology,4,client_4.pt,3,0.14285714,0.11574276,0.09556752,0.06250000,0.04941101,0.00000000,0.04941154,0.01028892
